Gaussian Function_0_0,x + tan(x),tensor(0.1107),-63.52581094175406
Gaussian Function_83_67,x*(x**2 + x),tensor(0.2163),-12.128778831905269
Gaussian Function_83_68,x*(x + 140),tensor(0.0024),-174042.37603842042
Gaussian Function_83_69,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e0bb7c0>>
Gaussian Function_83_70,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f05181130>>
Gaussian Function_83_71,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f05181ac0>>
Gaussian Function_83_72,-2*x + log(cos(x)),tensor(0.1219),-50.91254894771829
Gaussian Function_83_73,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f267918e0>>
Gaussian Function_83_74,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58590c70>>
Gaussian Function_83_75,2*atan(x),tensor(0.1321),-42.13952929651794
Gaussian Function_83_76,x + 5,tensor(0.0448),-452.59411379963484
Gaussian Function_83_77,sqrt(x) + x*sinh(x),tensor(0.),0
Gaussian Function_83_78,3*cos(x),tensor(0.1010),-78.19543089576771
Gaussian Function_83_79,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f581623a0>>
Gaussian Function_83_80,x**2,tensor(0.2427),-8.73769950702897
Gaussian Function_83_81,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26606220>>
Gaussian Function_83_82,-x*exp(-x)/5,tensor(0.2182),-11.83732951095796
Gaussian Function_83_83,5*x*cosh(x),tensor(0.0468),-414.74723677783373
Gaussian Function_83_84,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f266815b0>>
Gaussian Function_83_85,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe403fb80>>
Gaussian Function_83_86,-8*x**2 + x,tensor(0.0444),-462.81669971370314
Gaussian Function_83_87,sin(x)/5,tensor(0.2052),-13.999606171432106
Gaussian Function_83_88,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58475d90>>
Gaussian Function_83_89,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f06234340>>
Gaussian Function_83_90,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2662f250>>
Gaussian Function_83_91,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f06234b50>>
Gaussian Function_83_92,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f06234ca0>>
Gaussian Function_83_93,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa40d0610>>
Gaussian Function_83_94,124/(x + 2),tensor(0.0027),-136432.57193171987
Gaussian Function_83_95,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f84055c40>>
Gaussian Function_83_96,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f84055310>>
Gaussian Function_83_97,sinh(x)/2,tensor(0.1907),-17.005418030192782
Gaussian Function_83_98,x*(x**2 + x),tensor(0.2163),-12.128778831905269
Gaussian Function_83_99,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f266be700>>
Gaussian Function_83_100,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f05af6610>>
Gaussian Function_83_101,x + acosh(x),tensor(0.),0
Gaussian Function_83_102,cos(x + 4),tensor(0.1250),-48.02799567925915
Gaussian Function_83_103,x + acosh(x),tensor(0.),0
Gaussian Function_83_104,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f582f92e0>>
Gaussian Function_83_105,x**2/(x + 3),tensor(0.2272),-10.565283336276208
Gaussian Function_83_106,x/(x + sin(x)),tensor(0.3970),-1.307383206482744
Gaussian Function_83_107,sqrt(x + 5),tensor(0.1172),-55.75318181744318
Gaussian Function_83_108,x**2*(5*x + 3),tensor(0.0866),-110.23971949641619
Gaussian Function_83_109,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa40d0bb0>>
Gaussian Function_83_110,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f641c9280>>
Gaussian Function_83_111,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f581f9df0>>
Gaussian Function_83_112,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58376ee0>>
Gaussian Function_83_113,1/x,tensor(0.0134),-5433.982842229263
Gaussian Function_83_114,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f583fdee0>>
Gaussian Function_83_115,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58177130>>
Gaussian Function_83_116,-sin(3*x)/3,tensor(0.2027),-14.470578028414678
Gaussian Function_83_117,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f05afba30>>
Gaussian Function_83_118,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc40b3160>>
Gaussian Function_83_119,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc40b3df0>>
Gaussian Function_83_120,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f0650b610>>
Gaussian Function_83_121,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe41a9e20>>
Gaussian Function_83_122,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe41a9be0>>
Gaussian Function_83_123,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58043a00>>
Gaussian Function_83_124,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe40a7af0>>
Gaussian Function_83_125,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f8416f670>>
Gaussian Function_83_126,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58043d30>>
Gaussian Function_83_127,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58043400>>
Gaussian Function_84_0,-9*sin(2*x)/2,tensor(0.0527),-322.68946905149244
Gaussian Function_84_1,x + asin(x),tensor(0.1144),-58.8769218801624
Gaussian Function_84_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f06234550>>
Gaussian Function_84_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f060648b0>>
Gaussian Function_84_4,-2*x**2,tensor(0.1179),-54.937116902181074
Gaussian Function_84_5,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26581fa0>>
Gaussian Function_84_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f580fa070>>
Gaussian Function_84_7,-x - sin(x),tensor(0.1314),-42.66416661223541
Gaussian Function_84_8,log(x)**3,tensor(0.),0
Gaussian Function_84_9,2 - x,tensor(0.1191),-53.67720649574084
Gaussian Function_84_10,3 - x**2,tensor(0.0943),-91.20756987727829
Gaussian Function_84_11,x + 4,tensor(0.0576),-266.48736192350447
Gaussian Function_84_12,2*exp(12*x),tensor(5.0428e-06),-39323206010.45434
Gaussian Function_84_13,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f266e6580>>
Gaussian Function_84_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58043070>>
Gaussian Function_84_15,2 - x,tensor(0.1191),-53.67720649574084
Gaussian Function_84_16,x/2,tensor(0.1932),-16.428585091295663
Gaussian Function_84_17,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f266be040>>
Gaussian Function_84_18,3*x**2 + 4,tensor(0.0428),-499.2409797125664
Gaussian Function_84_19,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe4197310>>
Gaussian Function_84_20,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f266be0d0>>
Gaussian Function_84_21,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f266e68b0>>
Gaussian Function_84_22,x + (x + 1)**2,tensor(0.0976),-84.5236652697502
Gaussian Function_84_23,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f640970a0>>
Gaussian Function_84_24,sqrt(2)/(x - 1),tensor(0.0252),-1493.8380265193696
Gaussian Function_84_25,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f262bca90>>
Gaussian Function_84_26,x + Abs(x),tensor(0.2054),-13.96118939581289
Gaussian Function_84_27,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f582678b0>>
Gaussian Function_84_28,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa41ad130>>
Gaussian Function_84_29,x**2*(x**4 + x),tensor(0.1962),-15.785396392120056
Gaussian Function_84_30,acosh(2*x),tensor(0.),0
Gaussian Function_84_31,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26606b80>>
Gaussian Function_84_32,2*x - log(cos(x)),tensor(0.1273),-45.98036940318726
Gaussian Function_84_33,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f582ddb50>>
Gaussian Function_84_34,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f584f73a0>>
Gaussian Function_84_35,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f582f9340>>
Gaussian Function_84_36,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e047070>>
Gaussian Function_84_37,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe403f280>>
Gaussian Function_84_38,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58043640>>
Gaussian Function_84_39,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_84_40,2*x + exp(x),tensor(0.0972),-85.21609660977474
Gaussian Function_84_41,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f640ab370>>
Gaussian Function_84_42,x**2,tensor(0.2427),-8.73769950702897
Gaussian Function_84_43,x**4 + sin(x),tensor(0.1852),-18.35973567652109
Gaussian Function_84_44,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc41adf10>>
Gaussian Function_84_45,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc41d4700>>
Gaussian Function_84_46,x*(x + tan(5)),tensor(0.0861),-111.73095650289204
Gaussian Function_84_47,x*asinh(4),tensor(0.1173),-55.66194188610966
Gaussian Function_84_48,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26622c70>>
Gaussian Function_84_49,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f266225e0>>
Gaussian Function_84_50,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26622580>>
Gaussian Function_84_51,x*(x + 1) + x,tensor(0.1305),-43.38808121990779
Gaussian Function_84_52,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa40632b0>>
Gaussian Function_84_53,sin(x) + 2,tensor(0.1301),-43.671976247098634
Gaussian Function_84_54,cos(log(x)),tensor(0.),0
Gaussian Function_84_55,sin(sqrt(x)),tensor(0.),0
Gaussian Function_84_56,x/45,tensor(0.2082),-13.469494120851211
Gaussian Function_84_57,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58070f40>>
Gaussian Function_84_58,acosh(x)/x,tensor(0.),0
Gaussian Function_84_59,-x*sin(1),tensor(0.1850),-18.411586062088954
Gaussian Function_84_60,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f581e8070>>
Gaussian Function_84_61,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58177880>>
Gaussian Function_84_62,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f640ab580>>
Gaussian Function_84_63,sqrt(x + 1),tensor(0.3382),-2.827729919555887
Gaussian Function_84_64,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f581c1eb0>>
Gaussian Function_84_65,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f840a5be0>>
Gaussian Function_84_66,x,tensor(0.1670),-23.8678185008185
Gaussian Function_84_67,x**2/10,tensor(0.2141),-12.479457063656119
Gaussian Function_84_68,acosh(x - 3),tensor(0.),0
Gaussian Function_84_69,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc416fd60>>
Gaussian Function_84_70,2*x*log(x**(3/2)),tensor(0.),0
Gaussian Function_84_71,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f5855c8e0>>
Gaussian Function_84_72,2*x**2 + 22*x,tensor(0.0151),-4260.286710242258
Gaussian Function_84_73,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58043580>>
Gaussian Function_84_74,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f266ab4c0>>
Gaussian Function_84_75,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc4154520>>
Gaussian Function_84_76,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc4154d30>>
Gaussian Function_84_77,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc4154580>>
Gaussian Function_84_78,3*x + 1,tensor(0.1015),-77.43514533231284
Gaussian Function_84_79,cos(3*x),tensor(0.1841),-18.64174026355626
Gaussian Function_84_80,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f5811ad00>>
Gaussian Function_84_81,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f84055a90>>
Gaussian Function_84_82,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f84055b80>>
Gaussian Function_84_83,log(x + 1),tensor(0.1192),-53.58702802849227
Gaussian Function_84_84,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f640fa1c0>>
Gaussian Function_84_85,-atanh(x),tensor(0.1498),-31.22394837264452
Gaussian Function_84_86,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f05d9f1f0>>
Gaussian Function_84_87,-x - asin(x),tensor(0.1207),-52.10560178003481
Gaussian Function_84_88,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e0bf6a0>>
Gaussian Function_84_89,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa412d4f0>>
Gaussian Function_84_90,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa412d100>>
Gaussian Function_84_91,1/(3*x),tensor(0.0384),-626.4427269385109
Gaussian Function_84_92,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f267c7580>>
Gaussian Function_84_93,sin(x)**2,tensor(0.2463),-8.361407334007374
Gaussian Function_84_94,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f267c7460>>
Gaussian Function_84_95,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f25fc6190>>
Gaussian Function_84_96,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f640fa5e0>>
Gaussian Function_84_97,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f05d9fc40>>
Gaussian Function_84_98,-x,tensor(0.1765),-20.758107163815957
Gaussian Function_84_99,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc40b38b0>>
Gaussian Function_84_100,-x + sin(x),tensor(0.2088),-13.36698399912171
Gaussian Function_84_101,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58475bb0>>
Gaussian Function_84_102,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f8416f7c0>>
Gaussian Function_84_103,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e047b20>>
Gaussian Function_84_104,2*x**2 - x,tensor(0.1612),-26.068304646332816
Gaussian Function_84_105,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26340490>>
Gaussian Function_84_106,cos(acosh(x)),tensor(0.),0
Gaussian Function_84_107,x + log(x)**2,tensor(0.),0
Gaussian Function_84_108,sin(x) + cos(x),tensor(0.2719),-6.167173596301591
Gaussian Function_84_109,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f581e8b80>>
Gaussian Function_84_110,(x**2 + x)**3,tensor(0.1074),-68.11270716187624
Gaussian Function_84_111,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe4099520>>
Gaussian Function_84_112,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f841def40>>
Gaussian Function_84_113,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e136e80>>
Gaussian Function_84_114,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e1365e0>>
Gaussian Function_84_115,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc4154b80>>
