Gaussian Function_0_0,x + tan(x),tensor(0.1150),-58.27104947249592
Gaussian Function_89_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc5c8df0>>
Gaussian Function_89_5,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68f8055b50>>
Gaussian Function_89_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc5729a0>>
Gaussian Function_89_7,(x**3 + x)**4,tensor(0.0518),-333.6746901785976
Gaussian Function_89_8,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69982520a0>>
Gaussian Function_89_9,x*(x + 5) + x,tensor(0.0538),-308.542438295535
Gaussian Function_89_10,x**4*acos(x),tensor(0.1944),-16.182873972139554
Gaussian Function_89_11,2*x**2,tensor(0.2015),-14.701825260327924
Gaussian Function_89_12,cos(cos(2*x)),tensor(0.3532),-2.353597928585935
Gaussian Function_89_13,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68f815b3d0>>
Gaussian Function_89_14,x*(2*x + 2),tensor(0.1265),-46.67685232927065
Gaussian Function_89_15,6*x**5,tensor(0.0929),-94.32584922632934
Gaussian Function_89_16,sin(x + 1),tensor(0.4039),-1.1774675597542572
Gaussian Function_89_17,x + 2,tensor(0.1278),-45.61802703616566
Gaussian Function_89_18,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69300b6d60>>
Gaussian Function_89_19,atan(x),tensor(0.1793),-19.964099495301255
Gaussian Function_89_20,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68b25550a0>>
Gaussian Function_89_21,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68b25551f0>>
Gaussian Function_89_22,5*x**2 + sin(x),tensor(0.0919),-96.7182795768889
Gaussian Function_89_23,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68f8063fd0>>
Gaussian Function_89_24,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc199eb0>>
Gaussian Function_89_25,2*x + sin(x),tensor(0.0973),-85.14147181631984
Gaussian Function_89_26,2*x**2 + 5*x,tensor(0.0631),-219.64702360197094
Gaussian Function_89_27,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f699016a7c0>>
Gaussian Function_89_28,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68f8063be0>>
Gaussian Function_89_29,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68e010fe80>>
Gaussian Function_89_30,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69981f2f70>>
Gaussian Function_89_31,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69981f2af0>>
Gaussian Function_89_32,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6990171880>>
Gaussian Function_89_33,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6958131fa0>>
Gaussian Function_89_34,x**2*tan(2),tensor(0.1152),-58.01858938167126
Gaussian Function_89_35,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc4c03d0>>
Gaussian Function_89_36,22*x*asinh(x),tensor(0.0228),-1838.0895062254385
Gaussian Function_89_37,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6990173dc0>>
Gaussian Function_89_38,x + sin(4),tensor(0.1101),-64.3485718870657
Gaussian Function_89_39,-2*x**2 - 2*x,tensor(0.0987),-82.30211070586411
Gaussian Function_89_40,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69581632b0>>
Gaussian Function_89_41,x*(log(x) + 5),tensor(0.),0
Gaussian Function_89_42,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68e0068190>>
Gaussian Function_89_43,x + tan(x) + 1,tensor(0.1293),-44.312904104015914
Gaussian Function_89_44,x*(x + acos(x)),tensor(0.1401),-36.66908497579716
Gaussian Function_89_45,x*sinh(x**3),tensor(0.2216),-11.3457372977606
Gaussian Function_89_46,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68cc05a670>>
Gaussian Function_89_47,sin(2*x),tensor(0.1548),-28.78897387227398
Gaussian Function_89_48,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68b1d5efd0>>
Gaussian Function_89_49,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6958058b80>>
Gaussian Function_89_50,x*(x - asinh(x)),tensor(0.2121),-12.792680647192157
Gaussian Function_89_51,x*exp(-x),tensor(0.1269),-46.32531153230444
Gaussian Function_89_52,cos(x)**2,tensor(0.8695),0.9774591932460602
Gaussian Function_89_53,3*sin(x),tensor(0.1023),-76.06248813895958
Gaussian Function_89_54,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68b253ccd0>>
Gaussian Function_89_55,x + log(x**2),tensor(0.0544),-301.2638374674426
Gaussian Function_89_56,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68b2f8a8e0>>
Gaussian Function_89_57,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6990169eb0>>
Gaussian Function_89_58,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69901692e0>>
Gaussian Function_89_59,x**5 + 4*x,tensor(0.0692),-179.79874719835172
Gaussian Function_89_60,cos(log(x + 4)),tensor(0.2514),-7.866883137004198
Gaussian Function_89_61,x**2 + 2*x,tensor(0.1321),-42.19386907851833
Gaussian Function_89_62,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6958099a30>>
Gaussian Function_89_63,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68b2c4d700>>
Gaussian Function_89_64,12*x + 7,tensor(0.0214),-2082.481439388714
Gaussian Function_89_65,2*x*exp(2*x) - 2*cos(x),tensor(0.0492),-372.73893553281664
Gaussian Function_89_66,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69982cf370>>
Gaussian Function_89_67,x**2*acos(x),tensor(0.1906),-17.04369695503609
Gaussian Function_89_68,-x/12,tensor(0.2084),-13.428300315128254
Gaussian Function_89_69,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6930135a90>>
Gaussian Function_89_70,cos(x)**2,tensor(0.8695),0.9774591932460602
Gaussian Function_89_71,x + log(x) + 4,tensor(0.),0
Gaussian Function_89_72,x**2/tan(x),tensor(0.1825),-19.067130377930127
Gaussian Function_89_73,tan(x + 5),tensor(0.0011),-812428.0650465875
Gaussian Function_89_74,x/5,tensor(0.2060),-13.849125121146853
Gaussian Function_89_75,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc135c70>>
Gaussian Function_89_76,x**2*(x + sin(x)),tensor(0.1599),-26.599902593636443
Gaussian Function_89_77,x*exp(x**2),tensor(0.1276),-45.72343149332156
Gaussian Function_89_78,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68f815b1f0>>
Gaussian Function_89_79,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc11c820>>
Gaussian Function_89_80,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc11c160>>
Gaussian Function_89_81,2*x + tan(x),tensor(0.0885),-105.204183677536
Gaussian Function_89_82,tan(x + 4),tensor(0.0030),-110697.46183044948
Gaussian Function_89_83,x*sin(x) - x,tensor(0.1902),-17.118633820945234
Gaussian Function_89_84,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69300b6df0>>
Gaussian Function_89_85,3/tan(x),tensor(0.0026),-150616.18596010012
Gaussian Function_89_86,x**3 + 3,tensor(0.0813),-126.63047591512878
Gaussian Function_89_87,log(x + 1),tensor(0.1252),-47.81366940261922
Gaussian Function_89_88,(x + 2)**4,tensor(0.0062),-25330.579662420434
Gaussian Function_89_89,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68f8055cd0>>
Gaussian Function_89_90,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68f8063d90>>
Gaussian Function_89_91,2*tan(x),tensor(0.1058),-70.47454049779037
Gaussian Function_89_92,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69980afe20>>
Gaussian Function_89_93,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68cc1b8790>>
Gaussian Function_89_94,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68cc1b8190>>
Gaussian Function_89_95,x**3 + exp(x),tensor(0.1510),-30.606999199075812
Gaussian Function_89_96,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68f8063e20>>
Gaussian Function_89_97,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69300b64c0>>
Gaussian Function_89_98,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69581637f0>>
Gaussian Function_89_99,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6958163f10>>
Gaussian Function_89_100,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6990173400>>
Gaussian Function_89_101,x*(x + 2),tensor(0.1321),-42.19386907851834
Gaussian Function_89_102,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc66cc70>>
Gaussian Function_89_103,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69901ab280>>
Gaussian Function_89_104,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69901ab670>>
Gaussian Function_89_105,(x + sin(x))**4,tensor(0.0498),-362.6011004931661
Gaussian Function_89_106,x**2*acos(x),tensor(0.1906),-17.04369695503609
Gaussian Function_89_107,tanh(x + 2),tensor(0.4302),-0.7541523956390062
Gaussian Function_89_108,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68cc160f40>>
Gaussian Function_89_109,exp(2*x + 3),tensor(0.0039),-64576.91261248173
Gaussian Function_89_110,x*(x + 3) + x,tensor(0.0772),-142.03278550855038
Gaussian Function_89_111,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69901712e0>>
Gaussian Function_89_112,x + 2*sin(x),tensor(0.0997),-80.51006762958322
Gaussian Function_89_113,sin(x + 4),tensor(0.1231),-49.78254092566513
Gaussian Function_89_114,1/22,tensor(0.),0
Gaussian Function_89_115,cos(x)**2,tensor(0.8695),0.9774591932460602
Gaussian Function_89_116,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68b1da63a0>>
Gaussian Function_89_117,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6928138a90>>
Gaussian Function_89_118,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6990193190>>
Gaussian Function_89_119,exp(x) + asin(x + 1),tensor(0.),0
Gaussian Function_89_120,E*x**2,tensor(0.1640),-24.989205452433364
Gaussian Function_89_121,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc11ce20>>
Gaussian Function_89_122,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc11c4f0>>
Gaussian Function_89_123,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc11caf0>>
Gaussian Function_89_124,exp(x) + cosh(x),tensor(0.1014),-77.47310807894472
Gaussian Function_89_125,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc64b5b0>>
Gaussian Function_89_126,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68f8106970>>
Gaussian Function_89_127,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68f8106400>>
Gaussian Function_90_0,x**3 - x**2/2,tensor(0.1682),-23.466981241514098
Gaussian Function_90_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc758070>>
Gaussian Function_90_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6958058220>>
Gaussian Function_90_3,1/(x + 4),tensor(0.2768),-5.826175366033628
Gaussian Function_90_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69900f00d0>>
Gaussian Function_90_5,x*(x + 3)**4,tensor(0.0024),-169175.78559784635
Gaussian Function_90_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69300410d0>>
Gaussian Function_90_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68f8098100>>
Gaussian Function_90_8,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68f8055d00>>
Gaussian Function_90_9,x*asinh(5*x),tensor(0.1776),-20.428113616347282
Gaussian Function_90_10,x*(x + 1),tensor(0.1896),-17.275936997359562
Gaussian Function_90_11,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc532b20>>
Gaussian Function_90_12,x/(x + cos(x)),tensor(0.0194),-2544.3133505189935
Gaussian Function_90_13,1/(4 - x),tensor(0.2763),-5.860634461742026
Gaussian Function_90_14,cos(x)**2,tensor(0.8695),0.9774591932460602
Gaussian Function_90_15,(x + 4)**5,tensor(0.0001),-52766698.71714201
Gaussian Function_90_16,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc1cb610>>
Gaussian Function_90_17,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69982ed880>>
Gaussian Function_90_18,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69280b1220>>
Gaussian Function_90_19,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68e0054a60>>
Gaussian Function_90_20,x*exp(-x**4),tensor(0.1870),-17.895237360634393
Gaussian Function_90_21,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69982ed940>>
Gaussian Function_90_22,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f699812dbe0>>
Gaussian Function_90_23,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6958163220>>
Gaussian Function_90_24,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6990169d30>>
Gaussian Function_90_25,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6990171d90>>
Gaussian Function_90_26,x**2*acos(x),tensor(0.1906),-17.04369695503609
Gaussian Function_90_27,x + tan(4),tensor(0.2173),-11.980505799401852
Gaussian Function_90_28,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc2216d0>>
Gaussian Function_90_29,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69980aeb80>>
Gaussian Function_90_30,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69980aec40>>
Gaussian Function_90_31,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69980aeb20>>
Gaussian Function_90_32,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f695816c160>>
Gaussian Function_90_33,-x**2/2 + 4*x,tensor(0.0739),-155.96733176163593
Gaussian Function_90_34,x**2/2 + x,tensor(0.1846),-18.510015445551044
Gaussian Function_90_35,acos(x + 2),tensor(0.),0
Gaussian Function_90_36,x**3*tan(3),tensor(0.2083),-13.44101972271926
Gaussian Function_90_37,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68b1da6b20>>
Gaussian Function_90_38,-x**4/4,tensor(0.2008),-14.848958093730513
Gaussian Function_90_39,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68cc120f40>>
Gaussian Function_90_40,cos(4*x),tensor(0.1559),-28.335558470295922
Gaussian Function_90_41,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68b28600d0>>
Gaussian Function_90_42,-acos(x)/2,tensor(0.1131),-60.533537257493506
Gaussian Function_90_43,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68b2f8a760>>
Gaussian Function_90_44,-x/2,tensor(0.1988),-15.240144235957949
Gaussian Function_90_45,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69900b5d90>>
Gaussian Function_90_46,10*x**2 + x,tensor(0.0462),-425.2823739345186
Gaussian Function_90_47,-x**2 - x,tensor(0.1427),-35.088566185656305
Gaussian Function_90_48,x*(x + sin(x) + 2),tensor(0.1280),-45.398285859549866
Gaussian Function_90_49,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68cc120d30>>
Gaussian Function_90_50,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f699812db50>>
Gaussian Function_90_51,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68cc07fd30>>
Gaussian Function_90_52,2*tanh(1),tensor(0.),0
Gaussian Function_90_53,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f695816c190>>
