 Nguyen-2_0_0,2*asin(x) + atanh(x),tensor(0.4083),-1.0999443294539586
 Nguyen-2_252_75,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e60c3e1f0>>
 Nguyen-2_252_76,4*x*(x + exp(x)),tensor(0.2341),-9.701339319338741
 Nguyen-2_252_77,2*x*(x + exp(x)),tensor(0.4685),-0.286698538377794
 Nguyen-2_252_78,x*sin(x + 1),tensor(0.5716),0.4382493374356967
 Nguyen-2_252_79,cos(2*x),tensor(0.4489),-0.5068701634101627
 Nguyen-2_252_80,sin(x),tensor(0.5542),0.3531309668268978
 Nguyen-2_252_81,x*log(x) - x,tensor(0.),0
 Nguyen-2_252_82,x**2 + x*asin(x),tensor(0.5195),0.14470570963597607
 Nguyen-2_252_83,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1f0c16fd90>>
 Nguyen-2_252_84,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e60bf8610>>
 Nguyen-2_252_85,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1eac5c52e0>>
 Nguyen-2_252_86,x*sin(3*x),tensor(0.4969),-0.025101664430097648
 Nguyen-2_252_87,x**3*log(3),tensor(0.5439),0.2969872420488999
 Nguyen-2_252_88,x*cos(x) + 2*x,tensor(0.4984),-0.01323618542607119
 Nguyen-2_252_89,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6dbbd1f0>>
 Nguyen-2_252_90,x**6*(x + 1)**2,tensor(0.6384),0.6791043526288021
 Nguyen-2_252_91,log(x + 3),tensor(0.5002),0.0017737698593646156
 Nguyen-2_252_92,(x + cos(x))**2,tensor(0.6076),0.5828635178922235
 Nguyen-2_252_93,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1eac327fd0>>
 Nguyen-2_252_94,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1eac434820>>
 Nguyen-2_252_95,(sin(x) + 1)/x,tensor(0.1731),-21.827024820742974
 Nguyen-2_252_96,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e694f35e0>>
 Nguyen-2_252_97,x*(3*x + exp(x)),tensor(0.4922),-0.06443071679380785
 Nguyen-2_252_98,4*x + atan(x),tensor(0.3377),-2.8465419071604083
 Nguyen-2_252_99,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e60cd6220>>
 Nguyen-2_252_100,x*exp(-x),tensor(0.4577),-0.403552097477448
 Nguyen-2_252_101,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e76472c40>>
 Nguyen-2_252_102,asinh(x)**2,tensor(0.5177),0.13202725456622932
 Nguyen-2_252_103,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e60bf8850>>
 Nguyen-2_252_104,3*x**2 + x,tensor(0.5988),0.5510878334878685
 Nguyen-2_252_105,8*x + 4,tensor(0.1899),-17.189121700069155
 Nguyen-2_252_106,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1eac5c5c10>>
 Nguyen-2_252_107,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e60d17dc0>>
 Nguyen-2_252_108,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1f0c043190>>
 Nguyen-2_252_109,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1f0c043d30>>
 Nguyen-2_252_110,3*x*exp(1/x),tensor(5.7462e-08),-302857312073024.75
 Nguyen-2_252_111,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6de41fd0>>
 Nguyen-2_252_112,x**2*asinh(x),tensor(0.5337),0.23634781440581254
 Nguyen-2_252_113,x/sin(3),tensor(0.2438),-8.620251168447515
 Nguyen-2_252_114,(x + 3)*exp(x),tensor(0.2368),-9.393107178527625
 Nguyen-2_252_115,2*x + 1,tensor(0.6121),0.5984261996846925
 Nguyen-2_252_116,x**2*cos(4),tensor(0.4423),-0.5893621241277118
 Nguyen-2_252_117,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6887f0d0>>
 Nguyen-2_252_118,2*x,tensor(0.5593),0.3788853774253258
 Nguyen-2_252_119,x**4 + 2*x,tensor(0.6583),0.7305892111435257
 Nguyen-2_252_120,asinh(x + 5),tensor(0.3504),-2.4367331597169666
 Nguyen-2_252_121,x/atanh(2),tensor(0.),0
 Nguyen-2_252_122,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6887fbb0>>
 Nguyen-2_252_123,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e687d5c40>>
 Nguyen-2_252_124,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e60c3ed90>>
 Nguyen-2_252_125,x*(x + 3),tensor(0.5426),0.2892624114319444
 Nguyen-2_252_126,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e69a24460>>
 Nguyen-2_252_127,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e69a24370>>
 Nguyen-2_253_0,-2*sinh(x),tensor(0.3207),-3.485566628002572
 Nguyen-2_253_1,x*tan(x**2),tensor(0.5510),0.33574382564784855
 Nguyen-2_253_2,exp(x + 5),tensor(0.0059),-28823.401431347604
 Nguyen-2_253_3,cosh(x + 3),tensor(0.0853),-114.09875957260036
 Nguyen-2_253_4,-tanh(x),tensor(0.4089),-1.0890659881334437
 Nguyen-2_253_5,-5*log(cos(x)),tensor(0.4898),-0.08525502912492566
 Nguyen-2_253_6,log(4*x**3),tensor(0.),0
 Nguyen-2_253_7,2*x**4 + x,tensor(0.7314),0.8651664263053521
 Nguyen-2_253_8,x + cos(5),tensor(0.6055),0.5755214624347257
 Nguyen-2_253_9,x*log(3*x) - 3*x,tensor(0.),0
 Nguyen-2_253_10,x**2 + x + cos(x),tensor(0.5698),0.42994702312418964
 Nguyen-2_253_11,x*(x + tan(5)),tensor(0.2718),-6.180641313446628
 Nguyen-2_253_12,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e630a1250>>
 Nguyen-2_253_13,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e69216b50>>
 Nguyen-2_253_14,x/(x - 1),tensor(0.1760),-20.924714311033366
 Nguyen-2_253_15,x + 2/x,tensor(0.0955),-88.78296054364561
 Nguyen-2_253_16,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1eec149400>>
 Nguyen-2_253_17,x**2*(x**2 + x),tensor(0.6092),0.5885045898566778
 Nguyen-2_253_18,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1f0c0ac970>>
 Nguyen-2_253_19,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6dbbdfd0>>
 Nguyen-2_253_20,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6dbbd0a0>>
 Nguyen-2_253_21,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1f0c0438e0>>
 Nguyen-2_253_22,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e69236e80>>
 Nguyen-2_253_23,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e69236e20>>
 Nguyen-2_253_24,zoo,tensor(0.),0
 Nguyen-2_253_25,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e699a5850>>
 Nguyen-2_253_26,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1f0c0acd30>>
 Nguyen-2_253_27,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e69216cd0>>
 Nguyen-2_253_28,x**3 + x + 4,tensor(0.2459),-8.409679100851733
 Nguyen-2_253_29,x**2 - 2*x + log(x),tensor(0.),0
 Nguyen-2_253_30,x*(x + 2),tensor(0.7072),0.8286273863879683
 Nguyen-2_253_31,cos(x + 2),tensor(0.3960),-1.3264190333213328
 Nguyen-2_253_32,x*(2 - x),tensor(0.4565),-0.41699776844387015
 Nguyen-2_253_33,x + tan(x + 1),tensor(0.2062),-13.816283045427989
 Nguyen-2_253_34,-log(cos(x)),tensor(0.5096),0.07356364393280557
 Nguyen-2_253_35,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e68c368b0>>
 Nguyen-2_253_36,3 - 1/x,tensor(0.1607),-26.292903749460997
 Nguyen-2_253_37,1/log(x),tensor(0.),0
 Nguyen-2_253_38,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1eac2127f0>>
 Nguyen-2_253_39,x*sin(x + 5),tensor(0.4290),-0.7710818234231893
 Nguyen-2_253_40,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e60c3e820>>
 Nguyen-2_253_41,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e69216ee0>>
 Nguyen-2_253_42,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6dbbd280>>
 Nguyen-2_253_43,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6dbbdfa0>>
 Nguyen-2_253_44,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6dbbd8e0>>
 Nguyen-2_253_45,3*sinh(x),tensor(0.4504),-0.4893167084646908
 Nguyen-2_253_46,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e60cd6070>>
 Nguyen-2_253_47,x*(x + cos(4)),tensor(0.4463),-0.539207743271557
 Nguyen-2_253_48,x + x*exp(4),tensor(0.0332),-845.1278905291628
 Nguyen-2_253_49,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e60bf8f10>>
 Nguyen-2_253_50,x**3 + x + cos(x),tensor(0.6069),0.5804733926126331
 Nguyen-2_253_51,x**2*(x + cos(x)),tensor(0.5946),0.5349716485253059
 Nguyen-2_253_52,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e68d660a0>>
 Nguyen-2_253_53,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6887f670>>
 Nguyen-2_253_54,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6887ffa0>>
 Nguyen-2_253_55,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6887f5e0>>
 Nguyen-2_253_56,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e69b63880>>
 Nguyen-2_253_57,3*x*(x**2 + x),tensor(0.6111),0.5948965031141618
 Nguyen-2_253_58,x*sin(x) - sinh(x),tensor(0.4023),-1.2069929699933715
 Nguyen-2_253_59,2*x**4 + x,tensor(0.7314),0.8651664263053521
 Nguyen-2_253_60,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e69811520>>
 Nguyen-2_253_61,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e698119a0>>
 Nguyen-2_253_62,x*atan(5),tensor(0.5751),0.4541014805042951
 Nguyen-2_253_63,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6887fd60>>
 Nguyen-2_253_64,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1f0c11fc10>>
 Nguyen-2_253_65,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6da7abe0>>
 Nguyen-2_253_66,-x**2 + log(x),tensor(0.),0
 Nguyen-2_253_67,x*(x + sin(4)),tensor(0.4359),-0.6744856043994976
 Nguyen-2_253_68,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1eec0b5580>>
 Nguyen-2_253_69,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e694f3910>>
 Nguyen-2_253_70,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e69127040>>
 Nguyen-2_253_71,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e699a5bb0>>
 Nguyen-2_253_72,x*(2*x + 2),tensor(0.7934),0.9322282584440574
 Nguyen-2_253_73,cos(x) + tanh(x),tensor(0.5575),0.36996779279163317
 Nguyen-2_253_74,2*x,tensor(0.5593),0.3788853774253258
 Nguyen-2_253_75,x**2*cos(1),tensor(0.5074),0.05760242662627291
 Nguyen-2_253_76,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e9006c670>>
 Nguyen-2_253_77,x*(x + cos(x) + 1),tensor(0.7233),0.853719380531366
 Nguyen-2_253_78,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1eec149a30>>
 Nguyen-2_253_79,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1eec1496a0>>
 Nguyen-2_253_80,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1eec149b80>>
 Nguyen-2_253_81,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1eec149d90>>
 Nguyen-2_253_82,x**2,tensor(0.5240),0.17513510863725734
 Nguyen-2_253_83,x**6 + 5,tensor(0.1903),-17.10743268069582
 Nguyen-2_253_84,2*x + sin(x),tensor(0.4839),-0.13739060583028206
 Nguyen-2_253_85,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e68defd60>>
 Nguyen-2_253_86,2*x + sinh(x),tensor(0.4676),-0.296232782694956
 Nguyen-2_253_87,x**2*cosh(x),tensor(0.5335),0.23511257671184382
 Nguyen-2_253_88,2*x + cosh(x),tensor(0.6059),0.5767794547179741
 Nguyen-2_253_89,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1eac5a0e50>>
 Nguyen-2_253_90,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1eac5a0220>>
 Nguyen-2_253_91,x*(x + cos(x)) + x,tensor(0.7233),0.853719380531366
 Nguyen-2_253_92,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1f0c043dc0>>
 Nguyen-2_253_93,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1f0c0439a0>>
 Nguyen-2_253_94,x + cos(1),tensor(0.6228),0.6332466520843187
 Nguyen-2_253_95,x**2 + 2*x,tensor(0.7072),0.8286273863879683
 Nguyen-2_253_96,x**3*(x - 1) + x,tensor(0.5583),0.3741442763688204
 Nguyen-2_253_97,x*(2*x + 4),tensor(0.4397),-0.6233513748480812
 Nguyen-2_253_98,cos(x + 2),tensor(0.3960),-1.3264190333213328
 Nguyen-2_253_99,x*(x*cos(1) + x),tensor(0.5310),0.21976585532165627
 Nguyen-2_253_100,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6dee0970>>
 Nguyen-2_253_101,x + tan(x) - 2,tensor(0.2915),-4.906824680980253
 Nguyen-2_253_102,x*atanh(x) + x,tensor(0.7336),0.8681015894194349
 Nguyen-2_253_103,x*(x**2 + x + 1),tensor(0.7641),0.9047134744252519
 Nguyen-2_253_104,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e68c36f70>>
 Nguyen-2_253_105,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e9019fca0>>
 Nguyen-2_253_106,x**2 + exp(x) + sin(x),tensor(0.5384),0.2648980336378657
 Nguyen-2_253_107,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e68ca4ee0>>
 Nguyen-2_253_108,x**2*asinh(x),tensor(0.5337),0.23634781440581254
 Nguyen-2_253_109,x*(x*cos(x) + x)**2,tensor(0.5780),0.4671501610088872
 Nguyen-2_253_110,x**3 + x**2 + x,tensor(0.7641),0.9047134744252519
 Nguyen-2_253_111,x + 2,tensor(0.4136),-1.0097709814334004
 Nguyen-2_253_112,exp(x + 4),tensor(0.0159),-3832.97821173418
 Nguyen-2_253_113,x**2/cos(2),tensor(0.3507),-2.428405071038806
 Nguyen-2_253_114,x + cos(x + 1),tensor(0.5188),0.13991973056944862
 Nguyen-2_253_115,x**2 + sin(x),tensor(0.6664),0.7494335509746841
 Nguyen-2_253_116,3*x + 1,tensor(0.5191),0.14191153934265266
 Nguyen-2_253_117,3*x**2*exp(x),tensor(0.4757),-0.21445519734445195
 Nguyen-2_253_118,(x + 1)*cos(x),tensor(0.5438),0.2962998208421955
 Nguyen-2_253_119,x**2*(x + cos(x)),tensor(0.5946),0.5349716485253059
 Nguyen-2_253_120,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e9006c130>>
 Nguyen-2_253_121,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e9006c310>>
 Nguyen-2_253_122,x + 2,tensor(0.4136),-1.0097709814334004
 Nguyen-2_253_123,x**2*exp(x) + x,tensor(0.8673),0.9765873446864255
 Nguyen-2_253_124,x**2 + atan(x),tensor(0.6575),0.7286466305104504
 Nguyen-2_253_125,x**2*(x + 3),tensor(0.5507),0.33413991943235277
 Nguyen-2_253_126,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1eac212040>>
 Nguyen-2_253_127,-x - cos(x),tensor(0.3566),-2.2540838624696935
 Nguyen-2_254_0,2*x + acos(x),tensor(0.4696),-0.27520288765844647
 Nguyen-2_254_1,x*(2 - x),tensor(0.4565),-0.41699776844387015
 Nguyen-2_254_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1f2c0726d0>>
 Nguyen-2_254_3,x*cos(x + 1),tensor(0.4582),-0.398643723539434
 Nguyen-2_254_4,x*(1 - x),tensor(0.4621),-0.3544824768679369
 Nguyen-2_254_5,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1f0c0ac3d0>>
 Nguyen-2_254_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1eac327b20>>
 Nguyen-2_254_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e60dd6130>>
 Nguyen-2_254_8,tan(x + 1),tensor(0.1989),-15.227948690611594
 Nguyen-2_254_9,x*(2*x + 2),tensor(0.7934),0.9322282584440574
 Nguyen-2_254_10,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1f0c11f0a0>>
 Nguyen-2_254_11,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e68def850>>
 Nguyen-2_254_12,3*x + sinh(x),tensor(0.3863),-1.523060692585323
 Nguyen-2_254_13,x + x/(x + 5),tensor(0.5659),0.41177155363847495
 Nguyen-2_254_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1f0c0432e0>>
 Nguyen-2_254_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6887f220>>
 Nguyen-2_254_16,x*cos(2*x),tensor(0.4742),-0.229940749464141
 Nguyen-2_254_17,x*acos(x),tensor(0.4462),-0.540637731798824
 Nguyen-2_254_18,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e693737f0>>
 Nguyen-2_254_19,16*x,tensor(0.1132),-60.42020259194851
 Nguyen-2_254_20,4*x**3 + 2*x,tensor(0.3622),-2.101470526837859
 Nguyen-2_254_21,(x + 5)**3,tensor(0.0085),-13590.271189312147
 Nguyen-2_254_22,2*x + log(x),tensor(0.),0
 Nguyen-2_254_23,x + sin(x + 4),tensor(0.4423),-0.5900053298943664
 Nguyen-2_254_24,tanh(x**3),tensor(0.5318),0.22460189884114212
 Nguyen-2_254_25,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e76472eb0>>
 Nguyen-2_254_26,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e68d668b0>>
 Nguyen-2_254_27,2*x + sinh(x),tensor(0.4676),-0.296232782694956
 Nguyen-2_254_28,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e69b630d0>>
 Nguyen-2_254_29,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6887ff10>>
 Nguyen-2_254_30,log(x + 1),tensor(0.4653),-0.3206400789170225
 Nguyen-2_254_31,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6db06f40>>
 Nguyen-2_254_32,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6db06b50>>
 Nguyen-2_254_33,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6db06be0>>
 Nguyen-2_254_34,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e69a240a0>>
 Nguyen-2_254_35,2*x**2 + x,tensor(0.7168),0.8439069612587473
 Nguyen-2_254_36,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6dd9bfd0>>
 Nguyen-2_254_37,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6dbf7100>>
 Nguyen-2_254_38,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1eec1492e0>>
 Nguyen-2_254_39,x**2*cos(1) + x,tensor(0.6283),0.649939192764002
 Nguyen-2_254_40,x*(cos(x) + 3),tensor(0.4132),-1.0171971455692015
 Nguyen-2_254_41,x**3 + x + 2,tensor(0.4261),-0.8144797313215906
 Nguyen-2_254_42,x*(x + cos(x) + 1),tensor(0.7233),0.853719380531366
 Nguyen-2_254_43,x*(x + 5),tensor(0.3476),-2.521689766142862
 Nguyen-2_254_44,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e69236460>>
 Nguyen-2_254_45,-x + exp(x),tensor(0.4782),-0.19021673255028437
 Nguyen-2_254_46,2*x*exp(-x),tensor(0.3581),-2.2134733287307506
 Nguyen-2_254_47,cosh(x + 2),tensor(0.2216),-11.334307997206285
 Nguyen-2_254_48,cos(x) + 6,tensor(0.1484),-31.909791560562617
 Nguyen-2_254_49,tan(x + 3),tensor(0.5180),0.13441067085865332
 Nguyen-2_254_50,x + log(x**4),tensor(0.1956),-15.90875933980685
 Nguyen-2_254_51,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1eac531190>>
 Nguyen-2_254_52,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1eac531610>>
 Nguyen-2_254_53,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1eac531700>>
 Nguyen-2_254_54,log(x) + 1,tensor(0.),0
 Nguyen-2_254_55,cos(x + 6),tensor(0.5021),0.016343735526012093
 Nguyen-2_254_56,x*acosh(5),tensor(0.5386),0.26619208458257515
 Nguyen-2_254_57,x*(x*exp(x) + x),tensor(0.6226),0.6326856091953448
 Nguyen-2_254_58,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6dbf7e20>>
 Nguyen-2_254_59,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6dbbd790>>
 Nguyen-2_254_60,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6dbbd850>>
 Nguyen-2_254_61,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6dbbdd00>>
 Nguyen-2_254_62,3*x + 3,tensor(0.3118),-3.8738966919623614
 Nguyen-2_254_63,2*x + log(x),tensor(0.),0
 Nguyen-2_254_64,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1eac311160>>
 Nguyen-2_254_65,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1eac327790>>
 Nguyen-2_254_66,3*sin(2*x + 1),tensor(0.3915),-1.4158618426216165
 Nguyen-2_254_67,2*x**2 + x,tensor(0.7168),0.8439069612587473
